congress,chamber,icpsr,party_code,,,,,,,,,
52,House,5159,340,,,,,,,,,
52,House,6292,340,,,,,,,,,
52,House,483,200,,,,,,,,,
52,House,2327,100,,,,,,,,,
52,House,6316,100,,,,,,,,,
52,House,662,200,,,,,,,,,
52,House,1187,200,,,,,,,,,
52,House,1385,100,,,,,,,,,
52,House,2969,100,,,,,,,,,
52,House,3329,100,,,,,,,,,
52,House,3526,100,,,,,,,,,
52,House,6217,100,,,,,,,,,
52,House,324,100,,,,,,,,,
52,House,592,200,,,,,,,,,
52,House,653,100,,,,,,,,,
52,House,849,100,,,,,,,,,
52,House,1243,100,,,,,,,,,
52,House,1467,100,,,,,,,,,
52,House,1647,100,,,,,,,,,
52,House,1742,100,,,,,,,,,
52,House,1891,100,,,,,,,,,
52,House,2037,100,,,,,,,,,
52,House,2096,100,,,,,,,,,
52,House,2112,100,,,,,,,,,
52,House,2248,100,,,,,,,,,
52,House,2273,200,,,,,,,,,
52,House,2779,100,,,,,,,,,
52,House,3097,100,,,,,,,,,
52,House,3176,100,,,,,,,,,
52,House,3231,100,,,,,,,,,
52,House,3796,100,,,,,,,,,
52,House,4555,200,,,,,,,,,
52,House,5219,200,,,,,,,,,
52,House,5703,100,,,,,,,,,
52,House,5737,100,,,,,,,,,
52,House,5911,100,,,,,,,,,
52,House,7273,200,,,,,,,,,
52,House,7663,200,,,,,,,,,
52,House,7690,200,,,,,,,,,
52,House,7748,200,,,,,,,,,
52,House,8002,100,,,,,,,,,
52,House,8137,200,,,,,,,,,
52,House,8208,200,,,,,,,,,
52,House,8798,100,,,,,,,,,
52,House,8826,100,,,,,,,,,
52,House,9445,100,,,,,,,,,
52,House,9617,100,,,,,,,,,
52,House,9704,200,,,,,,,,,
52,House,9832,100,,,,,,,,,
52,House,9971,200,,,,,,,,,
52,House,90,100,,,,,,,,,
52,House,974,100,,,,,,,,,
52,House,1240,100,,,,,,,,,
52,House,1680,200,,,,,,,,,
52,House,2110,100,,,,,,,,,
52,House,2166,100,,,,,,,,,
52,House,3729,100,,,,,,,,,
52,House,4312,100,,,,,,,,,
52,House,10134,100,,,,,,,,,
52,House,4981,200,,,,,,,,,
52,House,1408,200,,,,,,,,,
52,House,2626,200,,,,,,,,,
52,House,2661,100,,,,,,,,,
52,House,2764,100,,,,,,,,,
52,House,2974,200,,,,,,,,,
52,House,3455,100,,,,,,,,,
52,House,4068,100,,,,,,,,,
52,House,4153,100,,,,,,,,,
52,House,4240,100,,,,,,,,,
52,House,4604,100,,,,,,,,,
52,House,4994,100,,,,,,,,,
52,House,5528,100,,,,,,,,,
52,House,7045,100,,,,,,,,,
52,House,7116,100,,,,,,,,,
52,House,7137,100,,,,,,,,,
52,House,7259,100,,,,,,,,,
52,House,7285,100,,,,,,,,,
52,House,8992,200,,,,,,,,,
52,House,9206,200,,,,,,,,,
52,House,9224,200,,,,,,,,,
52,House,9232,200,,,,,,,,,
52,House,9847,100,,,,,,,,,
52,House,4355,200,,,,,,,,,
52,House,151,100,,,,,,,,,
52,House,285,200,,,,,,,,,
52,House,620,100,,,,,,,,,
52,House,715,200,,,,,,,,,
52,House,1089,200,,,,,,,,,
52,House,1165,100,,,,,,,,,
52,House,2131,100,,,,,,,,,
52,House,2310,200,,,,,,,,,
52,House,3593,100,,,,,,,,,
52,House,3845,200,,,,,,,,,
52,House,3966,100,,,,,,,,,
52,House,4080,200,,,,,,,,,
52,House,4563,200,,,,,,,,,
52,House,4691,200,,,,,,,,,
52,House,5368,100,,,,,,,,,
52,House,6120,100,,,,,,,,,
52,House,6834,100,,,,,,,,,
52,House,7076,200,,,,,,,,,
52,House,7814,100,,,,,,,,,
52,House,7827,200,,,,,,,,,
52,House,7902,200,,,,,,,,,
52,House,7981,200,,,,,,,,,
52,House,8329,200,,,,,,,,,
52,House,8483,200,,,,,,,,,
52,House,8547,100,,,,,,,,,
52,House,8928,200,,,,,,,,,
52,House,8975,200,,,,,,,,,
52,House,8987,200,,,,,,,,,
52,House,10316,100,,,,,,,,,
52,House,10395,200,,,,,,,,,
52,House,5474,100,,,,,,,,,
52,House,7153,100,,,,,,,,,
52,House,983,100,,,,,,,,,
52,House,2918,100,,,,,,,,,
52,House,4297,100,,,,,,,,,
52,House,5015,100,,,,,,,,,
52,House,6331,100,,,,,,,,,
52,House,8434,100,,,,,,,,,
52,House,8822,100,,,,,,,,,
52,House,9387,100,,,,,,,,,
52,House,5016,200,,,,,,,,,
52,House,7431,200,,,,,,,,,
52,House,2117,100,,,,,,,,,
52,House,2973,100,,,,,,,,,
52,House,4605,200,,,,,,,,,
52,House,4606,200,,,,,,,,,
52,House,6359,100,,,,,,,,,
52,House,7249,100,,,,,,,,,
52,House,7439,100,,,,,,,,,
52,House,7877,100,,,,,,,,,
52,House,8724,100,,,,,,,,,
52,House,9198,200,,,,,,,,,
52,House,9857,100,,,,,,,,,
52,House,4,100,,,,,,,,,
52,House,214,100,,,,,,,,,
52,House,347,100,,,,,,,,,
52,House,2141,100,,,,,,,,,
52,House,2230,100,,,,,,,,,
52,House,5237,100,,,,,,,,,
52,House,5460,100,,,,,,,,,
52,House,5761,100,,,,,,,,,
52,House,6531,100,,,,,,,,,
52,House,6642,100,,,,,,,,,
52,House,8244,100,,,,,,,,,
52,House,8931,100,,,,,,,,,
52,House,3858,200,,,,,,,,,
52,House,7580,200,,,,,,,,,
52,House,1189,100,,,,,,,,,
52,House,2856,100,,,,,,,,,
52,House,2975,100,,,,,,,,,
52,House,5067,100,,,,,,,,,
52,House,5522,100,,,,,,,,,
52,House,5572,100,,,,,,,,,
52,House,5619,100,,,,,,,,,
52,House,6420,100,,,,,,,,,
52,House,7028,100,,,,,,,,,
52,House,9498,100,,,,,,,,,
52,House,10285,100,,,,,,,,,
52,House,10242,200,,,,,,,,,
52,House,68,100,,,,,,,,,
52,House,1490,100,,,,,,,,,
52,House,7321,100,,,,,,,,,
52,House,10262,100,,,,,,,,,
52,House,311,100,,,,,,,,,
52,House,500,100,,,,,,,,,
52,House,1025,100,,,,,,,,,
52,House,1332,100,,,,,,,,,
52,House,1875,100,,,,,,,,,
52,House,4196,200,,,,,,,,,
52,House,5856,100,,,,,,,,,
52,House,6500,100,,,,,,,,,
52,House,6568,100,,,,,,,,,
52,House,1757,200,,,,,,,,,
52,Senate,6682,100,,,,,,,,,
52,Senate,7644,100,,,,,,,,,
52,Senate,674,100,,,,,,,,,
52,Senate,5042,100,,,,,,,,,
52,Senate,3098,200,,,,,,,,,
52,Senate,8836,200,,,,,,,,,
52,Senate,9246,200,,,,,,,,,
52,Senate,10302,200,,,,,,,,,
52,Senate,4220,200,,,,,,,,,
52,Senate,7482,200,,,,,,,,,
52,Senate,3765,100,,,,,,,,,
52,Senate,4397,200,,,,,,,,,
52,Senate,1425,100,,,,,,,,,
52,Senate,7227,100,,,,,,,,,
52,Senate,1953,100,,,,,,,,,
52,Senate,3697,100,,,,,,,,,
52,Senate,2738,200,,,,,,,,,
52,Senate,8489,200,,,,,,,,,
52,Senate,2239,200,,,,,,,,,
52,Senate,7179,100,,,,,,,,,
52,Senate,9526,100,,,,,,,,,
52,Senate,9685,100,,,,,,,,,
52,Senate,141,200,,,,,,,,,
52,Senate,10234,200,,,,,,,,,
52,Senate,7306,340,,,,,,,,,
52,Senate,7342,200,,,,,,,,,
52,Senate,7489,200,,,,,,,,,
52,Senate,751,100,,,,,,,,,
52,Senate,1509,100,,,,,,,,,
52,Senate,5679,100,,,,,,,,,
52,Senate,1391,100,,,,,,,,,
52,Senate,3565,100,,,,,,,,,
52,Senate,10019,100,,,,,,,,,
52,Senate,3385,200,,,,,,,,,
52,Senate,3917,200,,,,,,,,,
52,Senate,3557,100,,,,,,,,,
52,Senate,3709,100,,,,,,,,,
52,Senate,2423,200,,,,,,,,,
52,Senate,4462,200,,,,,,,,,
52,Senate,6352,200,,,,,,,,,
52,Senate,8957,200,,,,,,,,,
52,Senate,2377,200,,,,,,,,,
52,Senate,9853,200,,,,,,,,,
52,Senate,3532,100,,,,,,,,,
52,Senate,9793,100,,,,,,,,,
52,Senate,1892,100,,,,,,,,,
52,Senate,9665,100,,,,,,,,,
52,Senate,7576,200,,,,,,,,,
52,Senate,8201,200,,,,,,,,,
52,Senate,5951,200,,,,,,,,,
52,Senate,7148,200,,,,,,,,,
52,Senate,5046,200,,,,,,,,,
52,Senate,8948,200,,,,,,,,,
52,Senate,1641,200,,,,,,,,,
52,Senate,3439,200,,,,,,,,,
52,Senate,799,100,,,,,,,,,
52,Senate,6375,100,,,,,,,,,
52,Senate,4408,100,,,,,,,,,
52,Senate,4452,200,,,,,,,,,
52,Senate,7737,100,,,,,,,,,
52,Senate,9601,100,,,,,,,,,
52,Senate,1576,200,,,,,,,,,
52,Senate,4042,200,,,,,,,,,
52,Senate,1022,100,,,,,,,,,
52,Senate,8454,200,,,,,,,,,
52,Senate,2649,200,,,,,,,,,
52,Senate,6565,200,,,,,,,,,
52,Senate,1435,200,,,,,,,,,
52,Senate,7668,200,,,,,,,,,
52,Senate,71,200,,,,,,,,,
52,Senate,2624,200,,,,,,,,,
52,Senate,1344,100,,,,,,,,,
52,Senate,4813,100,,,,,,,,,
52,Senate,5386,340,,,,,,,,,
52,Senate,7379,200,,,,,,,,,
52,Senate,508,100,,,,,,,,,
52,Senate,4104,100,,,,,,,,,
52,Senate,1694,100,,,,,,,,,
52,Senate,1915,100,,,,,,,,,
52,Senate,6531,100,,,,,,,,,
52,Senate,7769,100,,,,,,,,,
52,Senate,2855,200,,,,,,,,,
52,Senate,6696,200,,,,,,,,,
52,Senate,7632,200,,,,,,,,,
52,Senate,422,100,,,,,,,,,
52,Senate,2325,100,,,,,,,,,
52,Senate,4770,100,,,,,,,,,
52,Senate,113,200,,,,,,,,,
52,Senate,8819,200,,,,,,,,,
52,Senate,1432,100,,,,,,,,,
52,Senate,3081,100,,,,,,,,,
52,Senate,5173,100,,,,,,,,,
52,Senate,8239,200,,,,,,,,,
52,Senate,9671,100,,,,,,,,,
52,Senate,1502,200,,,,,,,,,
52,Senate,9842,200,,,,,,,,,
53,President,99890,100,,,,,,,,,
53,House,403,100,,,,,,,,,
53,House,1799,100,,,,,,,,,
53,House,1869,100,,,,,,,,,
53,House,2511,100,,,,,,,,,
53,House,4130,100,,,,,,,,,
53,House,6996,100,,,,,,,,,
53,House,7942,100,,,,,,,,,
53,House,8828,100,,,,,,,,,
53,House,9528,100,,,,,,,,,
53,House,9992,100,,,,,,,,,
53,House,991,100,,,,,,,,,
53,House,2608,100,,,,,,,,,
53,House,5702,100,,,,,,,,,
53,House,6202,100,,,,,,,,,
53,House,6379,100,,,,,,,,,
53,House,6858,100,,,,,,,,,
53,House,9265,100,,,,,,,,,
53,House,906,200,,,,,,,,,
53,House,1438,100,,,,,,,,,
53,House,1484,340,,,,,,,,,
53,House,2970,100,,,,,,,,,
53,House,3520,100,,,,,,,,,
53,House,4402,200,,,,,,,,,
53,House,5784,200,,,,,,,,,
53,House,5918,100,,,,,,,,,
53,House,607,340,,,,,,,,,
53,House,7315,340,,,,,,,,,
53,House,2462,100,,,,,,,,,
53,House,7446,100,,,,,,,,,
53,House,8124,200,,,,,,,,,
53,House,8792,100,,,,,,,,,
53,House,1605,100,,,,,,,,,
53,House,2041,100,,,,,,,,,
53,House,5943,100,,,,,,,,,
53,House,746,100,,,,,,,,,
53,House,1377,100,,,,,,,,,
53,House,2177,100,,,,,,,,,
53,House,5523,100,,,,,,,,,
53,House,5620,100,,,,,,,,,
53,House,5717,100,,,,,,,,,
53,House,5901,100,,,,,,,,,
53,House,6749,100,,,,,,,,,
53,House,8123,100,,,,,,,,,
53,House,9184,100,,,,,,,,,
53,House,9516,100,,,,,,,,,
53,House,9120,200,,,,,,,,,
53,House,70,200,,,,,,,,,
53,House,748,100,,,,,,,,,
53,House,1483,200,,,,,,,,,
53,House,1692,200,,,,,,,,,
53,House,2785,100,,,,,,,,,
53,House,3180,100,,,,,,,,,
53,House,3278,100,,,,,,,,,
53,House,3412,200,,,,,,,,,
53,House,3659,100,,,,,,,,,
53,House,4316,200,,,,,,,,,
53,House,4458,200,,,,,,,,,
53,House,4564,200,,,,,,,,,
53,House,4752,100,,,,,,,,,
53,House,5440,100,,,,,,,,,
53,House,5992,200,,,,,,,,,
53,House,6210,100,,,,,,,,,
53,House,6245,100,,,,,,,,,
53,House,7548,200,,,,,,,,,
53,House,8624,200,,,,,,,,,
53,House,8815,100,,,,,,,,,
53,House,9989,200,,,,,,,,,
53,House,10153,100,,,,,,,,,
53,House,1012,100,,,,,,,,,
53,House,1083,100,,,,,,,,,
53,House,1114,100,,,,,,,,,
53,House,1363,100,,,,,,,,,
53,House,1985,100,,,,,,,,,
53,House,2045,100,,,,,,,,,
53,House,4013,100,,,,,,,,,
53,House,4529,100,,,,,,,,,
53,House,4960,200,,,,,,,,,
53,House,6013,100,,,,,,,,,
53,House,6364,100,,,,,,,,,
53,House,9199,100,,,,,,,,,
53,House,9884,200,,,,,,,,,
53,House,2094,200,,,,,,,,,
53,House,2648,200,,,,,,,,,
53,House,3517,200,,,,,,,,,
53,House,3903,200,,,,,,,,,
53,House,4233,100,,,,,,,,,
53,House,4306,200,,,,,,,,,
53,House,4348,200,,,,,,,,,
53,House,4719,200,,,,,,,,,
53,House,5391,200,,,,,,,,,
53,House,7346,200,,,,,,,,,
53,House,9564,200,,,,,,,,,
53,House,373,340,,,,,,,,,
53,House,1056,200,,,,,,,,,
53,House,2269,200,,,,,,,,,
53,House,2396,340,,,,,,,,,
53,House,3414,200,,,,,,,,,
53,House,4119,340,,,,,,,,,
53,House,4689,340,,,,,,,,,
53,House,6635,100,,,,,,,,,
53,House,8529,340,,,,,,,,,
53,House,40,200,,,,,,,,,
53,House,565,100,,,,,,,,,
53,House,670,100,,,,,,,,,
53,House,996,100,,,,,,,,,
53,House,1557,100,,,,,,,,,
53,House,2928,100,,,,,,,,,
53,House,3677,100,,,,,,,,,
53,House,5695,100,,,,,,,,,
53,House,6194,100,,,,,,,,,
53,House,6600,100,,,,,,,,,
53,House,7276,100,,,,,,,,,
53,House,8990,100,,,,,,,,,
53,House,781,100,,,,,,,,,
53,House,813,100,,,,,,,,,
53,House,2363,100,,,,,,,,,
53,House,6448,100,,,,,,,,,
53,House,7032,100,,,,,,,,,
53,House,7609,100,,,,,,,,,
53,House,7964,100,,,,,,,,,
53,House,888,200,,,,,,,,,
53,House,2606,200,,,,,,,,,
53,House,6523,200,,,,,,,,,
53,House,7795,200,,,,,,,,,
53,House,981,100,,,,,,,,,
53,House,1903,200,,,,,,,,,
53,House,1965,100,,,,,,,,,
53,House,4346,100,,,,,,,,,
53,House,6283,100,,,,,,,,,
53,House,7757,100,,,,,,,,,
53,House,8119,100,,,,,,,,,
53,House,9163,100,,,,,,,,,
53,House,221,200,,,,,,,,,
53,House,1910,200,,,,,,,,,
53,House,2719,200,,,,,,,,,
53,House,3030,100,,,,,,,,,
53,House,3599,200,,,,,,,,,
53,House,6130,200,,,,,,,,,
53,House,6236,329,,,,,,,,,
53,House,6732,200,,,,,,,,,
53,House,7075,100,,,,,,,,,
53,House,7713,200,,,,,,,,,
53,House,8914,100,,,,,,,,,
53,House,9750,200,,,,,,,,,
53,House,10382,200,,,,,,,,,
53,House,58,200,,,,,,,,,
53,House,300,200,,,,,,,,,
53,House,1310,200,,,,,,,,,
53,House,1704,100,,,,,,,,,
53,House,3711,100,,,,,,,,,
53,House,3822,100,,,,,,,,,
53,House,5692,200,,,,,,,,,
53,House,6619,200,,,,,,,,,
53,House,7875,100,,,,,,,,,
53,House,8895,200,,,,,,,,,
53,House,9294,200,,,,,,,,,
53,House,9888,100,,,,,,,,,
53,House,10064,100,,,,,,,,,
53,House,389,100,,,,,,,,,
53,House,821,340,,,,,,,,,
53,House,3218,200,,,,,,,,,
53,House,3951,100,,,,,,,,,
53,House,5231,200,,,,,,,,,
53,House,6145,200,,,,,,,,,
53,House,9194,200,,,,,,,,,
53,House,117,100,,,,,,,,,
53,House,1595,100,,,,,,,,,
53,House,4553,100,,,,,,,,,
53,House,5387,100,,,,,,,,,
53,House,6592,100,,,,,,,,,
53,House,8959,100,,,,,,,,,
53,House,10165,100,,,,,,,,,
53,House,244,100,,,,,,,,,
53,House,482,200,,,,,,,,,
53,House,784,100,,,,,,,,,
53,House,1285,100,,,,,,,,,
53,House,1769,100,,,,,,,,,
53,House,1870,100,,,,,,,,,
53,House,2453,100,,,,,,,,,
53,House,2631,100,,,,,,,,,
53,House,3418,100,,,,,,,,,
53,House,3957,100,,,,,,,,,
53,House,4188,100,,,,,,,,,
53,House,4265,100,,,,,,,,,
53,House,5079,200,,,,,,,,,
53,House,6672,100,,,,,,,,,
53,House,7080,100,,,,,,,,,
53,House,9181,100,,,,,,,,,
53,House,4157,200,,,,,,,,,
53,House,1179,100,,,,,,,,,
53,House,3912,200,,,,,,,,,
53,House,5159,340,,,,,,,,,
53,House,6292,340,,,,,,,,,
53,House,6409,200,,,,,,,,,
53,House,6416,200,,,,,,,,,
53,House,6897,1060,,,,,,,,,
53,House,363,200,,,,,,,,,
53,House,765,200,,,,,,,,,
53,House,1385,100,,,,,,,,,
53,House,2075,100,,,,,,,,,
53,House,2773,100,,,,,,,,,
53,House,2969,100,,,,,,,,,
53,House,3136,100,,,,,,,,,
53,House,3468,200,,,,,,,,,
53,House,3526,100,,,,,,,,,
53,House,5786,200,,,,,,,,,
53,House,487,100,,,,,,,,,
53,House,592,200,,,,,,,,,
53,House,1467,100,,,,,,,,,
53,House,1689,200,,,,,,,,,
53,House,1742,100,,,,,,,,,
53,House,1891,100,,,,,,,,,
53,House,2037,100,,,,,,,,,
53,House,2096,100,,,,,,,,,
53,House,2248,100,,,,,,,,,
53,House,2273,200,,,,,,,,,
53,House,2328,200,,,,,,,,,
53,House,2779,100,,,,,,,,,
53,House,3097,100,,,,,,,,,
53,House,3176,100,,,,,,,,,
53,House,3597,200,,,,,,,,,
53,House,3736,100,,,,,,,,,
53,House,3913,100,,,,,,,,,
53,House,4322,100,,,,,,,,,
53,House,4555,200,,,,,,,,,
53,House,5576,200,,,,,,,,,
53,House,5737,100,,,,,,,,,
53,House,5911,100,,,,,,,,,
53,House,6047,200,,,,,,,,,
53,House,7273,200,,,,,,,,,
53,House,7672,200,,,,,,,,,
53,House,7748,200,,,,,,,,,
53,House,8159,100,,,,,,,,,
53,House,8262,100,,,,,,,,,
53,House,8453,200,,,,,,,,,
53,House,8503,100,,,,,,,,,
53,House,9020,100,,,,,,,,,
53,House,9445,100,,,,,,,,,
53,House,9639,200,,,,,,,,,
53,House,9704,200,,,,,,,,,
53,House,9832,100,,,,,,,,,
53,House,9971,200,,,,,,,,,
53,House,90,100,,,,,,,,,
53,House,902,100,,,,,,,,,
53,House,974,100,,,,,,,,,
53,House,1240,100,,,,,,,,,
53,House,2166,100,,,,,,,,,
53,House,3729,100,,,,,,,,,
53,House,4312,100,,,,,,,,,
53,House,8371,200,,,,,,,,,
53,House,10337,100,,,,,,,,,
53,House,4981,200,,,,,,,,,
53,House,1065,200,,,,,,,,,
53,House,1237,200,,,,,,,,,
53,House,1408,200,,,,,,,,,
53,House,2661,100,,,,,,,,,
53,House,2974,200,,,,,,,,,
53,House,3855,200,,,,,,,,,
53,House,4068,100,,,,,,,,,
53,House,4153,100,,,,,,,,,
53,House,4604,100,,,,,,,,,
53,House,4714,200,,,,,,,,,
53,House,4797,100,,,,,,,,,
53,House,4994,100,,,,,,,,,
53,House,5528,100,,,,,,,,,
53,House,6964,200,,,,,,,,,
53,House,7116,100,,,,,,,,,
53,House,7285,100,,,,,,,,,
53,House,7868,100,,,,,,,,,
53,House,7918,100,,,,,,,,,
53,House,8742,100,,,,,,,,,
53,House,8992,200,,,,,,,,,
53,House,9033,200,,,,,,,,,
53,House,9638,200,,,,,,,,,
53,House,10049,200,,,,,,,,,
53,House,10223,200,,,,,,,,,
53,House,2927,200,,,,,,,,,
53,House,4355,200,,,,,,,,,
53,House,36,200,,,,,,,,,
53,House,620,100,,,,,,,,,
53,House,715,200,,,,,,,,,
53,House,1089,200,,,,,,,,,
53,House,2310,200,,,,,,,,,
53,House,2978,100,,,,,,,,,
53,House,3863,200,,,,,,,,,
53,House,4080,200,,,,,,,,,
53,House,4284,200,,,,,,,,,
53,House,4386,200,,,,,,,,,
53,House,4447,100,,,,,,,,,
53,House,4563,200,,,,,,,,,
53,House,5075,200,,,,,,,,,
53,House,5368,100,,,,,,,,,
53,House,5665,200,,,,,,,,,
53,House,5925,200,,,,,,,,,
53,House,6120,329,,,,,,,,,
53,House,6223,200,,,,,,,,,
53,House,6833,100,,,,,,,,,
53,House,6834,100,,,,,,,,,
53,House,7076,200,,,,,,,,,
53,House,7418,200,,,,,,,,,
53,House,7814,100,,,,,,,,,
53,House,7827,200,,,,,,,,,
53,House,7981,200,,,,,,,,,
53,House,8317,200,,,,,,,,,
53,House,8547,100,,,,,,,,,
53,House,8975,200,,,,,,,,,
53,House,8987,200,,,,,,,,,
53,House,9803,200,,,,,,,,,
53,House,10316,100,,,,,,,,,
53,House,10368,200,,,,,,,,,
53,House,10395,200,,,,,,,,,
53,House,98500,100,,,,,,,,,
53,House,5474,100,,,,,,,,,
53,House,7153,100,,,,,,,,,
53,House,983,100,,,,,,,,,
53,House,4838,100,,,,,,,,,
53,House,5493,100,,,,,,,,,
53,House,6331,100,,,,,,,,,
53,House,6818,200,,,,,,,,,
53,House,8434,100,,,,,,,,,
53,House,9010,100,,,,,,,,,
53,House,9158,100,,,,,,,,,
53,House,5825,200,,,,,,,,,
53,House,7431,200,,,,,,,,,
53,House,2117,100,,,,,,,,,
53,House,2973,100,,,,,,,,,
53,House,4605,200,,,,,,,,,
53,House,6211,100,,,,,,,,,
53,House,6359,100,,,,,,,,,
53,House,7249,100,,,,,,,,,
53,House,7877,100,,,,,,,,,
53,House,8724,100,,,,,,,,,
53,House,9198,200,,,,,,,,,
53,House,9857,100,,,,,,,,,
53,House,4,100,,,,,,,,,
53,House,347,100,,,,,,,,,
53,House,599,100,,,,,,,,,
53,House,1893,100,,,,,,,,,
53,House,2055,100,,,,,,,,,
53,House,2141,100,,,,,,,,,
53,House,2230,100,,,,,,,,,
53,House,3813,100,,,,,,,,,
53,House,4777,100,,,,,,,,,
53,House,5237,100,,,,,,,,,
53,House,7226,100,,,,,,,,,
53,House,7318,100,,,,,,,,,
53,House,8244,100,,,,,,,,,
53,House,3858,200,,,,,,,,,
53,House,7580,200,,,,,,,,,
53,House,2856,100,,,,,,,,,
53,House,2975,100,,,,,,,,,
53,House,5067,100,,,,,,,,,
53,House,6002,100,,,,,,,,,
53,House,6420,100,,,,,,,,,
53,House,7028,100,,,,,,,,,
53,House,9106,100,,,,,,,,,
53,House,9498,100,,,,,,,,,
53,House,9521,100,,,,,,,,,
53,House,9540,100,,,,,,,,,
53,House,10285,100,,,,,,,,,
53,House,2669,200,,,,,,,,,
53,House,10242,200,,,,,,,,,
53,House,68,100,,,,,,,,,
53,House,1490,100,,,,,,,,,
53,House,7321,100,,,,,,,,,
53,House,10262,100,,,,,,,,,
53,House,314,200,,,,,,,,,
53,House,449,100,,,,,,,,,
53,House,500,100,,,,,,,,,
53,House,1025,100,,,,,,,,,
53,House,2047,200,,,,,,,,,
53,House,3823,200,,,,,,,,,
53,House,4196,200,,,,,,,,,
53,House,5856,100,,,,,,,,,
53,House,8416,200,,,,,,,,,
53,House,8740,100,,,,,,,,,
53,House,9946,100,,,,,,,,,
53,House,1900,100,,,,,,,,,
53,Senate,6682,100,,,,,,,,,
53,Senate,7644,100,,,,,,,,,
53,Senate,674,100,,,,,,,,,
53,Senate,5042,100,,,,,,,,,
53,Senate,7345,200,,,,,,,,,
53,Senate,8836,200,,,,,,,,,
53,Senate,10045,100,,,,,,,,,
53,Senate,9246,200,,,,,,,,,
53,Senate,10302,200,,,,,,,,,
53,Senate,4220,200,,,,,,,,,
53,Senate,7482,200,,,,,,,,,
53,Senate,3765,100,,,,,,,,,
53,Senate,4397,200,,,,,,,,,
53,Senate,1425,100,,,,,,,,,
53,Senate,7227,100,,,,,,,,,
53,Senate,1953,100,,,,,,,,,
53,Senate,3697,100,,,,,,,,,
53,Senate,9787,100,,,,,,,,,
53,Senate,2738,200,,,,,,,,,
53,Senate,8489,200,,,,,,,,,
53,Senate,2239,200,,,,,,,,,
53,Senate,7179,100,,,,,,,,,
53,Senate,9526,100,,,,,,,,,
53,Senate,9685,100,,,,,,,,,
53,Senate,141,200,,,,,,,,,
53,Senate,10234,200,,,,,,,,,
53,Senate,6027,100,,,,,,,,,
53,Senate,7306,340,,,,,,,,,
53,Senate,751,100,,,,,,,,,
53,Senate,5679,100,,,,,,,,,
53,Senate,781,100,,,,,,,,,
53,Senate,1391,100,,,,,,,,,
53,Senate,10019,100,,,,,,,,,
53,Senate,3385,200,,,,,,,,,
53,Senate,3917,200,,,,,,,,,
53,Senate,3557,100,,,,,,,,,
53,Senate,3709,100,,,,,,,,,
53,Senate,4462,200,,,,,,,,,
53,Senate,5738,200,,,,,,,,,
53,Senate,1310,200,,,,,,,,,
53,Senate,6352,200,,,,,,,,,
53,Senate,7263,200,,,,,,,,,
53,Senate,8957,200,,,,,,,,,
53,Senate,2377,200,,,,,,,,,
53,Senate,9853,200,,,,,,,,,
53,Senate,3532,100,,,,,,,,,
53,Senate,6330,100,,,,,,,,,
53,Senate,9793,100,,,,,,,,,
53,Senate,1892,100,,,,,,,,,
53,Senate,9665,100,,,,,,,,,
53,Senate,5970,200,,,,,,,,,
53,Senate,7576,200,,,,,,,,,
53,Senate,134,340,,,,,,,,,
53,Senate,5951,200,,,,,,,,,
53,Senate,5046,200,,,,,,,,,
53,Senate,8948,1060,,,,,,,,,
53,Senate,1641,200,,,,,,,,,
53,Senate,3439,200,,,,,,,,,
53,Senate,6375,100,,,,,,,,,
53,Senate,8641,100,,,,,,,,,
53,Senate,4408,100,,,,,,,,,
53,Senate,6806,100,,,,,,,,,
53,Senate,4897,100,,,,,,,,,
53,Senate,7631,200,,,,,,,,,
53,Senate,7737,100,,,,,,,,,
53,Senate,9601,100,,,,,,,,,
53,Senate,4042,200,,,,,,,,,
53,Senate,7934,100,,,,,,,,,
53,Senate,1022,100,,,,,,,,,
53,Senate,8454,200,,,,,,,,,
53,Senate,2649,200,,,,,,,,,
53,Senate,6565,200,,,,,,,,,
53,Senate,1435,200,,,,,,,,,
53,Senate,7668,200,,,,,,,,,
53,Senate,71,200,,,,,,,,,
53,Senate,2624,200,,,,,,,,,
53,Senate,1344,100,,,,,,,,,
53,Senate,4813,100,,,,,,,,,
53,Senate,5386,340,,,,,,,,,
53,Senate,7379,200,,,,,,,,,
53,Senate,508,100,,,,,,,,,
53,Senate,4104,100,,,,,,,,,
53,Senate,1915,100,,,,,,,,,
53,Senate,6531,100,,,,,,,,,
53,Senate,6696,200,,,,,,,,,
53,Senate,7632,200,,,,,,,,,
53,Senate,2325,100,,,,,,,,,
53,Senate,4770,100,,,,,,,,,
53,Senate,8819,200,,,,,,,,,
53,Senate,10242,200,,,,,,,,,
53,Senate,1432,100,,,,,,,,,
53,Senate,3081,100,,,,,,,,,
53,Senate,6568,100,,,,,,,,,
53,Senate,9671,100,,,,,,,,,
53,Senate,1502,200,,,,,,,,,
53,Senate,1757,200,,,,,,,,,
54,President,99890,100,,,,,,,,,
54,House,73,200,,,,,,,,,
54,House,75,200,,,,,,,,,
54,House,403,100,,,,,,,,,
54,House,1799,100,,,,,,,,,
54,House,1869,100,,,,,,,,,
54,House,3690,340,,,,,,,,,
54,House,4130,100,,,,,,,,,
54,House,4630,340,,,,,,,,,
54,House,7942,100,,,,,,,,,
54,House,8828,100,,,,,,,,,
54,House,9560,100,,,,,,,,,
